Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall_mm
20932,1.337425951,Kurigram,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,27995,20,15.5,50,60,169.1423353
27399,1.560640899,Kushtia,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,42760,20,15.5,50,60,277.8582458
0,,Lakshmipur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,0,20,15.5,50,60,140.5275881
3302,1.216232586,Lalmonirhat,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,4016,20,15.5,50,60,128.0405586
11787,1.194451514,Madaripur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,14079,20,15.5,50,60,120.6243506
10947,1.132182333,Magura,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,12394,20,15.5,50,60,34.79269547
3993,1.135487102,Manikganj,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,4534,20,15.5,50,60,135.4597914
31854,1.718936397,Meherpur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,54755,20,15.5,50,60,42.25367853
88,0.704545455,Moulvibazar,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,62,20,15.5,50,60,66.31547794
21,1.142857143,Munshiganj,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,24,20,15.5,50,60,183.7764187
3247,1.121650755,Mymensingh,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,3642,20,15.5,50,60,196.6870184
56124,1.415829235,Naogaon,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,79462,20,15.5,50,60,137.6331259
3717,1.182943234,Narail,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,4397,20,15.5,50,60,118.8464238
140,0.764285714,Narayanganj,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,107,20,15.5,50,60,60.20355922
241,0.904564315,Narsingdi,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,218,20,15.5,50,60,210.8014431
53757,1.190003162,Natore,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,63971,20,15.5,50,60,310.8961371
2005,0.868329177,Netrokona,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,1741,20,15.5,50,60,157.9072118
12475,1.303807615,Nilphamari,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,16265,20,15.5,50,60,143.657565
21,0.952380952,Noakhali,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,20,20,15.5,50,60,86.34652128
64976,1.223959616,Pabna,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,79528,20,15.5,50,60,185.3164408
44594,1.334080818,Panchagar,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,59492,20,15.5,50,60,45.95163724
31,1.322580645,Patuakhali,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,41,20,15.5,50,60,177.2457252
57,0.736842105,Pirojpur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,42,20,15.5,50,60,126.8207428
29485,1.059725284,Rajbari,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,31246,20,15.5,50,60,118.9794812
62433,1.236269281,Rajshahi,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,77184,20,15.5,50,60,64.39762378
0,,Rangamati,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,0,20,15.5,50,60,232.897989
4235,1.679338843,Rangpur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,7112,20,15.5,50,60,114.0240475
1843,1.174715138,Satkhira,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,2165,20,15.5,50,60,149.7399933
10260,1.313157895,Shariatpur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,13473,20,15.5,50,60,138.5340381
2080,1.173076923,Sherpur,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,2440,20,15.5,50,60,204.0028311
13460,1.149331352,Sirajganj,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,15470,20,15.5,50,60,194.12579
1172,0.708191126,Sunamganj,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,830,20,15.5,50,60,120.9688963
590,0.740677966,Sylhet,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,437,20,15.5,50,60,181.070318
11985,1.135836462,Tangail,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,13613,20,15.5,50,60,144.1026066
121790,1.507652517,Thakurgaon,Rabi,17.75,55.0,Wheat,Dec,Jan to Mar,Apr,183617,20,15.5,50,60,75.64553418
490,1.0,Bagerhat,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,490,30,20.0,60,80,239.5662878
83,2.012048193,Bandarban,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,167,30,20.0,60,80,120.727215
80,0.9375,Barguna,nan,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,75,30,20.0,60,80,63.20685983
563,0.925399645,Barishal,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,521,30,20.0,60,80,123.6645041
155,1.032258065,Bhola,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,160,30,20.0,60,80,67.77803342
344,1.85755814,Bogura,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,639,30,20.0,60,80,81.53876612
166,2.445783133,Brahmanbaria,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,406,30,20.0,60,80,206.488796
246,1.231707317,Chandpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,303,30,20.0,60,80,191.2999695
119,2.134453782,Chapai Nawabganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,254,30,20.0,60,80,110.8891182
586,2.402730375,Chattogram,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1408,30,20.0,60,80,210.7123775
99,2.383838384,Chuadanga,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,236,30,20.0,60,80,143.2629338
143,1.881118881,CoxsBazar,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,269,30,20.0,60,80,347.8259913
384,1.919270833,Cumilla,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,737,30,20.0,60,80,173.5526852
176,1.363636364,Dhaka,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,240,30,20.0,60,80,96.79165256
163,1.0,Dinajpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,163,30,20.0,60,80,230.3329244
558,1.200716846,Faridpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,670,30,20.0,60,80,185.7990277
122,0.721311475,Feni,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,88,30,20.0,60,80,168.2066479
65,0.984615385,Gaibandha,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,64,30,20.0,60,80,133.7028813
358,2.089385475,Gazipur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,748,30,20.0,60,80,171.5632952
358,0.125698324,Gopalganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,45,30,20.0,60,80,174.7094326
62,1.435483871,Habiganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,89,30,20.0,60,80,261.4185444
324,1.561728395,Jamalpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,506,30,20.0,60,80,282.2481783
549,1.62295082,Jashore,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,891,30,20.0,60,80,133.108702
151,0.642384106,Jhallokati,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,97,30,20.0,60,80,184.4708307
211,1.853080569,Jhenaidah,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,391,30,20.0,60,80,96.60700378
131,1.72519084,Joypurhat,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,226,30,20.0,60,80,269.143184
716,1.824022346,Khagrachari,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1306,30,20.0,60,80,231.1292187
508,1.149606299,Khulna,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,584,30,20.0,60,80,152.5845959
451,2.381374723,Kishoreganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1074,30,20.0,60,80,229.2847016
84,2.035714286,Kurigram,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,171,30,20.0,60,80,128.4710062
255,4.764705882,Kushtia,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1215,30,20.0,60,80,193.804487
113,0.610619469,Lakshmipur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,69,30,20.0,60,80,54.77329079
191,0.471204189,Lalmonirhat,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,90,30,20.0,60,80,157.0381053
212,1.066037736,Madaripur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,226,30,20.0,60,80,120.4302034
514,2.33463035,Magura,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1200,30,20.0,60,80,151.5593966
167,1.868263473,Manikganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,312,30,20.0,60,80,297.7835701
63,2.19047619,Meherpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,138,30,20.0,60,80,197.2393263
46,2.456521739,Moulvibazar,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,113,30,20.0,60,80,176.1306286
104,1.471153846,Munshiganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,153,30,20.0,60,80,281.2015479
1207,1.349627175,Mymensingh,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1629,30,20.0,60,80,141.6706357
230,1.660869565,Naogaon,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,382,30,20.0,60,80,34.66820075
106,1.528301887,Narail,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,162,30,20.0,60,80,64.14716657
102,1.843137255,Narayanganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,188,30,20.0,60,80,28.23109809
280,2.375,Narsingdi,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,665,30,20.0,60,80,78.97836461
549,1.828779599,Natore,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1004,30,20.0,60,80,142.7405227
287,2.512195122,Netrokona,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,721,30,20.0,60,80,135.9717654
169,1.733727811,Nilphamari,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,293,30,20.0,60,80,64.76745754
183,1.295081967,Noakhali,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,237,30,20.0,60,80,105.5215872
360,2.838888889,Pabna,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1022,30,20.0,60,80,180.4202069
95,1.347368421,Panchagar,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,128,30,20.0,60,80,232.3000892
487,1.316221766,Patuakhali,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,641,30,20.0,60,80,88.99355112
117,0.683760684,Pirojpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,80,30,20.0,60,80,197.8064687
156,1.698717949,Rajbari,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,265,30,20.0,60,80,205.3693505
217,2.967741935,Rajshahi,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,644,30,20.0,60,80,158.5361722
426,2.0657277,Rangamati,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,880,30,20.0,60,80,210.3502952
125,1.864,Rangpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,233,30,20.0,60,80,223.1489562
417,1.681055156,Satkhira,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,701,30,20.0,60,80,94.88391951
1215,1.469135802,Shariatpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,1785,30,20.0,60,80,16.04591711
178,1.820224719,Sherpur,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,324,30,20.0,60,80,165.9547495
256,2.1953125,Sirajganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,562,30,20.0,60,80,50.78063394
50,1.38,Sunamganj,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,69,30,20.0,60,80,141.6291131
95,1.242105263,Sylhet,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,118,30,20.0,60,80,206.7896754
497,1.348088531,Tangail,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,670,30,20.0,60,80,109.6346182
49,1.469387755,Thakurgaon,Kharif 1,25.0,70.0,Wood Apple,May,Jun to Aug,Aug to Sep,72,30,20.0,60,80,52.97290939
142099,1.177532,Bagerhat,Rabi,25.7226016,72.78554921,Boro,Nov,Dec to Mar,Apr,267566,40,11.8,60,86,94.841
5059,8.33327,Madaripur,Kharif 1,32.49118328,65.62322918,Taramind,Feb,Mar to Apr,Feb to May,5017,40,24.9,50,79,127.621
0,6.032588,Sirajganj,Kharif 2,19.13872406,77.36788601,Cauliflower,Sep,Nov to Jan,Feb,3730,30,8.2,71,84,101.791
0,5.930353,Sherpur,Kharif 1,11.5,76.91756377,Mukhi Kachu,Apr,May to Sep,Sep to Feb,0,15,7.8,64,90,172.57
0,3.166189,Kushtia,Kharif 1,26.98578977,72.40540198,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.5,59,85,123.298
270,2.710345,Sunamganj,Kharif 2,17.90080959,67.00825754,Carrot,Oct,Nov to Feb,Mar,2807,21,14.6,48,87,83.831
0,2.256354,Brahmanbaria,Kharif 2,30.03962416,79.71264975,Jamrul,Jun,Jul to Aug,Jun to Sep,0,35,25.0,70,89,49.474
2592,2.499155,Chuadanga,Rabi,25.3668237,87.12221157,Karala,Feb,Mar to Jul,Aug to Sep,5470,27,23.4,86,90,159.601
5255,0.278461,Jhenaidah,Rabi,30.62316666,45.03124692,Sesame,Nov,Dec to Jan,Feb,1930,35,27.0,39,50,205.25
3088,1.11228,Gazipur,Kharif 2,29.90667631,68.70823491,Mug,Feb,Mar to May,May,1724,35,25.0,60,80,122.245
0,5.390719,Cumilla,Kharif 1,25.09687967,69.79465119,Green Coconut,May,Jun to Aug,Aug to Sep,5495,30,20.1,61,79,167.241
0,,Moulvibazar,Kharif 2,17.34003684,67.2573812,Tobacco,Oct,Nov to Feb,Feb to Apr,617,20,15.1,49,86,108.875
0,12.12418,Munshiganj,Kharif 1,31.3930426,70.78276881,Mango,Apr,No need to do,Apr to Jun,942,36,26.6,49,90,150.726
178792,1.70737,Brahmanbaria,Kharif 2,26.00555995,72.19893619,Aman,Jun,Jul to Oct,Nov to Dec,178712,40,11.8,60,86,190.027
82066,0.42769,Chuadanga,Kharif 2,25.70497661,72.64911768,Aman,Jun,Jul to Oct,Nov to Dec,93418,40,12.2,60,85,211.363
1608,1.766412,Naogaon,Kharif 2,30.22738156,70.27533931,Mug,Feb,Mar to May,May,480,35,24.6,59,80,243.624
1497,2.057865,Naogaon,Rabi,17.84341558,78.0936514,Lemon,Jan,Jan to Jan,Jan,209,25,10.2,60,95,99.316
0,0.714955,Sylhet,Rabi,25.12825809,78.84978502,Danta Shak,Mar,Apr to Aug,Sep,4385,32,18.5,75,85,281.706
1043,0.673572,Nilphamari,Rabi,19.75188253,74.82682899,Lal Shak,Sep,Oct to Nov,Nov to Feb,0,25,14.8,70,80,145.089
0,3.071575,Madaripur,Kharif 2,25.39717827,69.84479588,Black Berry,Jun,Jul to Aug,Jun to Sep,0,30,20.0,65,74,121.364
181,11.855041,Netrokona,Kharif 2,29.85917184,74.39108756,Green Palmyra,Apr,No need to do,May,0,35,25.0,61,89,155.246
43834,3.263353,Kishoreganj,Kharif 1,30.16011531,74.19616789,Jute,Mar,Apr to Aug,Sep,191159,39,20.0,71,79,0.0
69,0.0,Gazipur,Kharif 2,30.31946114,69.93870959,Mug,Feb,Mar to May,May,2388,35,24.3,60,80,126.679
329,7.801751,Satkhira,Rabi,20.15878735,59.46973038,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,4330,25,15.1,50,69,179.544
1802,3.274428,Kurigram,Kharif 2,21.01629861,69.77826805,Palong Shak,Aug,Sep to Jan,Feb,0,30,12.1,64,75,150.878
4445,4.660994,Cumilla,Kharif 1,31.93328064,69.907829,Mango,Apr,No need to do,Apr to Jun,20914,36,26.7,50,91,134.723
0,17.902321,Chapai Nawabganj,Kharif 1,34.63623465,82.71499051,Jack Fruit,Apr,No need to do,Apr to Jun,5364,47,22.2,70,95,179.287
0,3.131109,Madaripur,Rabi,20.99993411,60.40387832,Maize 2,Dec,Jan to Mar,Apr,1346,27,14.0,50,71,217.921
823,3.409233,Narail,Rabi,17.59096847,76.65332586,Lemon,Jan,Jan to Jan,Jan,2059,25,9.8,59,95,242.545
417,7.838686,Moulvibazar,Kharif 2,17.15780934,74.92458148,Cabbage,Sep,Oct to Jan,Feb,0,24,10.0,60,90,193.18
6087,15.023731,Brahmanbaria,Kharif 1,29.67410493,80.79611993,Ripe Papaya,Apr,No need to do,Apr to May,0,35,25.3,70,90,177.687
0,0.51976,Bandarban,Kharif 1,20.27449151,80.5872114,Lady Finger,Apr,May to Jun,Jun to Sep,1984,29,9.7,76,85,121.951
95,3.555656,Bhola,Kharif 2,26.87765686,73.70131422,Cucumber,Sep,Nov to Mar,Mar to Jun,0,35,18.1,59,90,217.672
12514,14.058239,Thakurgaon,Kharif 2,28.99497187,64.39228702,Sugarcane,Oct,Nov to Aug,Aug to Sep,147974,38,20.5,46,85,11.795
0,0.876875,Thakurgaon,Kharif 1,25.06792384,69.60946574,Wood Apple,May,Jun to Aug,Aug to Sep,5514,30,20.1,61,80,53.502
4852,4.769996,CoxsBazar,Kharif 2,16.84507027,74.6686438,Cabbage,Sep,Oct to Jan,Feb,8905,24,9.7,60,90,216.45
169578,2.156239,Joypurhat,Rabi,25.76428606,72.60765541,Boro,Nov,Dec to Mar,Apr,270083,40,12.2,61,85,200.948
3468,2.559685,Rajshahi,Kharif 1,22.86145267,79.62411967,Jhinga,Apr,May to Jun,Jun to Aug,739,28,18.1,69,90,211.165
0,1.695508,Pabna,Rabi,25.09046496,80.89854345,Danta Shak,Mar,Apr to Aug,Sep,849,32,18.4,75,86,109.341
0,2.009158,Patuakhali,Kharif 2,14.04334734,82.24767392,Shalgom,Sep,Oct to Nov,Nov to Feb,0,24,5.1,70,96,130.897
96,,Rajshahi,Kharif 2,17.5055287,67.71972656,Tobacco,Oct,Nov to Feb,Feb to Apr,854,20,15.1,50,85,163.75
332,7.971778,Sirajganj,Kharif 2,26.53029101,78.77308831,Gourd,Jul,Aug to Jan,Jan to Mar,821,34,17.8,75,84,66.223
99633,1.866049,Noakhali,Kharif 1,25.89891366,73.000205,Aus,Mar,Apr to july,Aug,86035,40,11.5,59,85,310.966
1073,3.747947,Barguna,Kharif 2,26.70258879,78.92065719,Gourd,Jul,Aug to Jan,Jan to Mar,1489,35,18.1,74,85,88.47
0,0.877608,Satkhira,Kharif 2,27.47599616,35.07592229,Mashkalai,Aug,Sep to Oct,Nov,0,35,19.9,24,45,99.07
0,0.0,Narsingdi,Kharif 2,29.89161422,70.10424242,Mug,Feb,Mar to May,May,0,35,24.9,60,80,111.573
0,10.129255,Dinajpur,Rabi,24.81750504,80.53550415,Banana,Jan,Jan to Jan,Jan,27983,35,14.8,75,85,188.901
2403,0.403319,Magura,Kharif 1,21.64409504,82.16672427,Dalim,Apr,No need to do,Throughout The year,1024,38,5.0,71,95,38.119
0,3.132265,Barishal,Rabi,19.9543792,67.28291801,Onion,Oct,Nov to Mar,Mar to Apr,0,25,15.1,65,70,116.028
4144,2.596034,Kishoreganj,Kharif 2,25.72197545,67.66823243,Garlic,Oct,Nov to Jan,Feb,4894,30,20.2,65,69,113.721
0,0.0,Kurigram,Kharif 1,15.74431261,67.71898354,Beans,Jun,Jul to Nov,Nov to Apr,4043,22,10.0,59,75,168.876
403,5.84739,Panchagar,Kharif 2,17.11307461,75.61505589,Cabbage,Sep,Oct to Jan,Feb,8344,24,10.1,59,90,173.865
7139,0.0,Rangpur,Rabi,20.21901863,80.97082147,Laushak,Sep,Oct to Nov,Nov to Feb,1527,24,14.7,70,89,124.533
5292,1.270851,Tangail,Kharif 1,22.96081516,79.70080687,Jhinga,Apr,May to Jun,Jun to Aug,2179,28,18.2,70,91,154.575
0,4.153924,Bhola,Kharif 2,26.60460591,74.96142896,Cucumber,Sep,Nov to Mar,Mar to Jun,0,35,17.5,60,89,221.75
0,0.0,Barguna,Kharif 2,27.6962652,35.0,Mashkalai,Aug,Sep to Oct,Nov,0,35,19.9,25,45,105.983
2613,5.54526,Sirajganj,Kharif 2,27.64826786,73.2991992,Patal,Aug,Sep to Jan,Jan to Mar,1251,35,19.8,60,85,115.253
0,0.670416,Madaripur,Kharif 2,27.19465851,35.0,Gram,Aug,Sep to Oct,Nov,3156,35,19.9,23,45,100.214
2825,11.86355,Pirojpur,Kharif 1,25.31736423,69.56700947,Amra,Jun,Jun to Aug,Aug to Sep,0,30,19.6,60,80,131.566
0,3.405683,Rajshahi,Kharif 1,20.0813101,79.9456274,Lady Finger,Apr,May to Jun,Jun to Sep,0,30,9.9,74,85,114.727
0,1.639752,Khulna,Kharif 2,25.11085917,66.85032744,Garlic,Oct,Nov to Jan,Feb,2119,30,20.0,65,70,215.687
802,2.829152,Chapai Nawabganj,Rabi,20.0329953,59.6986709,Pumpkin,Sep,Oct to Nov,Nov to Feb,2465,25,15.0,49,70,173.846
0,5.601127,Narail,Kharif 1,27.12589164,80.49432422,Jambura,Apr,No need to do,May to Jun,2702,30,25.1,70,90,153.179
0,1.261085,Lakshmipur,Kharif 2,15.88341424,84.92405006,Radish,Oct,Nov to Feb,Mar,6089,22,9.6,75,95,212.997
685,0.337327,Narsingdi,Rabi,30.99543537,45.16149095,Sesame,Nov,Dec to Jan,Feb,562,35,27.0,40,49,190.885
5182,0.403026,Rajbari,Rabi,31.15459302,44.80283806,Sesame,Nov,Dec to Jan,Feb,5133,35,26.6,40,49,252.25
1509,0.908938,Khulna,Rabi,17.23290526,56.35565764,Wheat,Dec,Jan to Mar,Apr,0,20,15.0,49,59,157.332
3293,1.726466,Rajbari,Kharif 2,27.42271824,35.35776897,Mashkalai,Aug,Sep to Oct,Nov,5428,35,19.9,25,45,130.283
0,7.029391,Kishoreganj,Kharif 1,29.19154488,67.33059114,Guava,Apr,No need to do,Throughout The year,0,35,23.1,51,85,259.473
613,5.216715,Rangamati,Kharif 2,16.90399742,75.66140396,Cabbage,Sep,Oct to Jan,Feb,2708,24,10.2,60,91,164.126
3539,5.166881,Sherpur,Kharif 2,18.62748433,77.87069452,Cauliflower,Sep,Nov to Jan,Feb,8736,30,7.9,70,85,297.453
3193,1.406777,Madaripur,Kharif 1,26.10656363,72.63104297,Aus,Mar,Apr to july,Aug,5909,40,12.1,60,86,193.876
0,2.213081,Natore,Rabi,20.14977073,60.5512143,Boroi,Dec,No need to do,Feb to Mar,2330,25,14.6,50,70,269.832
1612,2.633503,Sirajganj,Kharif 1,19.943808,79.81299751,Lady Finger,Apr,May to Jun,Jun to Sep,2794,30,9.9,75,84,18.292
51,4.195012,Rajbari,Rabi,20.48550854,79.37136552,Sweet Potato,Nov,Dec to Mar,Apr,6696,24,16.9,70,90,149.17
0,16.371795,Narayanganj,Kharif 1,29.15225385,78.36156494,Ripe Papaya,Apr,No need to do,Apr to May,0,35,24.9,70,90,71.908
10011,6.859548,Jashore,Kharif 2,27.28799386,72.62534552,Patal,Aug,Sep to Jan,Jan to Mar,21832,35,20.3,60,85,183.653
1381,,Jhallokati,Kharif 2,27.45569731,35.0,Mashkalai,Aug,Sep to Oct,Nov,0,35,20.0,26,45,146.094
1952,5.416718,Naogaon,Rabi,20.27399967,59.01499068,Boroi,Nov,No need to do,Feb to Mar,2119,26,14.9,49,69,105.789
972,0.553083,Moulvibazar,Rabi,22.75997394,59.517751,Chili,Oct,Nov to Mar,Mar to Apr,2872,29,15.4,49,70,174.411
0,0.450862,Patuakhali,Kharif 2,15.07005018,90.01479454,Lentil,Oct,Nov to Feb,Feb to Mar,4358,20,10.2,86,94,152.368
0,13.591059,Kishoreganj,Kharif 1,29.70959781,80.18598824,Ripe Papaya,Apr,No need to do,Apr to May,1745,35,24.9,70,90,115.998
0,,Habiganj,Rabi,20.91116603,62.43320702,Cheena,Nov,Dec to Feb,Feb to Apr,0,24,16.8,39,85,138.878
0,3.784671,Satkhira,Kharif 1,24.85752348,70.17879083,Amra,Jun,Jun to Aug,Aug to Sep,2830,30,20.2,61,80,333.405
1244,1.391941,Manikganj,Kharif 2,30.11162364,79.81448491,Betelnut,Jul,Aug to Jan,Jan to Mar,362,35,24.8,69,90,109.339
1228,0.0,Kishoreganj,Kharif 2,22.41725548,82.77921731,Motor,Oct,Nov to Mar,Mar to Apr,0,30,15.2,76,89,166.514
2167,2.4883,Shariatpur,Kharif 1,20.18106708,71.53603636,Date Palm,Apr,No need to do,Feb to Mar,4445,35,5.9,60,84,128.839
0,5.249917,Lalmonirhat,Kharif 2,16.39540477,84.41615605,Radish,Oct,Nov to Feb,Mar,7078,22,10.3,75,96,244.155
0,5.782441,Bhola,Kharif 1,24.4416069,69.72448472,Green Papaya,Jun,Jun to Aug,Aug to Sep,0,29,20.3,59,79,248.812
1620,1.75875,Bhola,Kharif 2,29.48324369,80.99624031,Jamrul,Jun,Jul to Aug,Jun to Sep,0,35,24.8,71,90,186.224
300,3.071358,Lakshmipur,Kharif 1,30.37179266,74.47691713,Jute,Mar,Apr to Aug,Sep,0,39,19.7,71,80,252.981
22891,1.78332,Cumilla,Rabi,20.71313363,60.46173785,Maize 2,Dec,Jan to Mar,Apr,54321,27,13.4,48,70,92.142
2239,3.87459,Shariatpur,Rabi,25.49139454,86.58852549,Karala,Feb,Mar to Jul,Aug to Sep,0,26,24.1,84,91,209.425
3386,1.402632,Brahmanbaria,Kharif 1,32.62535948,65.79276698,Taramind,Feb,Mar to Apr,Feb to May,5147,40,25.5,49,81,182.724
0,1.895631,Jhenaidah,Kharif 2,29.65605087,69.56654688,Mug,Feb,Mar to May,May,1467,35,24.8,60,80,191.247
397,3.251235,Tangail,Kharif 2,24.94538509,67.82639048,Garlic,Oct,Nov to Jan,Feb,9506,30,20.4,66,69,77.893
